country,population,article_name,revision_id,article_quality
United Kingdom,65092000,Harriet Harman,807414124,B
United Kingdom,65092000,James Callaghan,807445109,C
United Kingdom,65092000,Esther Rantzen,807451476,B
United Kingdom,65092000,George Strauss,807459668,Start
United Kingdom,65092000,Winston Churchill,807466316,GA
United Kingdom,65092000,Margaret Moran,807469034,B
United Kingdom,65092000,Bernard Williams,807476248,FA
United Kingdom,65092000,Mark Boleat,807479783,Stub
United States,321234172,Butler-Belmont family,470173494,C
United States,321234172,Heard-Hawes family,502721672,C
United States,321234172,Russell family (American political family),550953646,Stub
United States,321234172,Read family of Delaware,651856758,Stub
United States,321234172,Template:US-politician-stub,666834672,Stub
United States,321234172,Template:NativeAmerican-politician-stub,666855555,Stub
United States,321234172,National Foundation for Women Legislators,667815878,Start
United States,321234172,Murray Hill Incorporated,685347694,Stub
United States,321234172,Wyllys–Haynes family,699520934,Start
United States,321234172,Samuel R. Spencer,701437626,Stub
United States,321234172,Garrett D. Kinney,703098503,Stub
United States,321234172,Gregory Schulte,705886439,Start
United States,321234172,Playing Fox,706317015,Stub
United States,321234172,Michael M. Davis,706435364,Stub
United States,321234172,Andrew Wiggin (judge),706605760,Stub
United States,321234172,Eugene Little Coyote,707654266,Stub
United States,321234172,Rodney family of Delaware,708366500,Start
United States,321234172,Sah-wich-ol-gadhw,710803018,Stub
United States,321234172,John Brown (biography),712280275,Start
United States,321234172,Henry Throop Stanton,712528813,Stub
United States,321234172,South–Cockrell–Hargis family,712578434,C
United States,321234172,Matheson family,712812632,Stub
United States,321234172,Beshekee,713552630,Start
United States,321234172,David Hardt,713934035,Stub
United States,321234172,Raymond Pitcairn,715485245,Stub
United States,321234172,Norman Myhra,718098566,Stub
United States,321234172,Frank M. Dixon,718734451,Start
United States,321234172,Tom Moody (politician),718858500,Start
United States,321234172,Harrison E. Havens,719133534,Start
United States,321234172,Jarvis W. Pike,719332094,Stub
United States,321234172,Monica Milne,720107711,Stub
United States,321234172,Wells–Bennett–Grant family,720164068,Start
United States,321234172,Kidder family,720356154,Start
United States,321234172,Kimball–Snow–Woolley family,720356159,Start
United States,321234172,LaRue Parker,720356280,Stub
United States,321234172,Lawrence O. Murray,720356495,Stub
United States,321234172,Walk-in-the-Water,720977067,Stub
United States,321234172,Richard Real Bird,721369686,Stub
United States,321234172,Clifford Birdinground,721369751,Start
United States,321234172,Vincent Goes Ahead,721369784,Start
United States,321234172,Henry A. Smythe,721411696,Stub
United States,321234172,Marge Anderson,721800605,Start
United States,321234172,Robert T. Oestreicher,721838961,Stub
United States,321234172,Melanie Benjamin (Ojibwe leader),721970051,Stub
United States,321234172,Trenton Stokes,722109064,Stub
United States,321234172,Philip Mastin,722562134,Stub
United States,321234172,Thomas Shannon (Ohio politician),722771207,Start
United States,321234172,William A. Lake,722771593,Stub
United States,321234172,Paul D. McGowan,722989634,Stub
United States,321234172,Landrieu family,723572293,Stub
United States,321234172,Floyd F. Green,723677112,Stub
United States,321234172,John Nelson Hinkle,723696164,Stub
United States,321234172,Samuel Jackson Swartz,723696504,Stub
United States,321234172,George Silas Peters,723705126,Stub
United States,321234172,Gilbert G. Collins,723705178,Stub
United States,321234172,Thomas Wood (mayor),723741317,Stub
United States,321234172,John Guerrant Miller,723745241,Stub
United States,321234172,William Long (mayor),723785326,Stub
United States,321234172,James Robinson (Ohio),723792502,Stub
United States,321234172,John Laughrey,723799178,Stub
United States,321234172,Eli C. King,723799187,Stub
United States,321234172,Keith Westmoreland,724547793,Stub
United States,321234172,John Chester (Connecticut),725077269,Stub
United States,321234172,Savanukah,726603154,Stub
United States,321234172,Gerard Parker,726654858,Stub
United States,321234172,John Shaffer,726723718,Stub
United States,321234172,William T. Martin (mayor),728451018,Stub
United States,321234172,Alexander Patton,728453557,Stub
United States,321234172,George W. Meeker,728518410,Stub
United States,321234172,John H. Heitmann,728625614,Stub
United States,321234172,John Addison Thomas,729068637,Start
United States,321234172,William H. Stead,731519296,Stub
United States,321234172,William B. Camp,731660598,Stub
United States,321234172,Henry A. Moehlenpah,733895312,Start
United States,321234172,John Kostuck,734527671,Start
United States,321234172,John G. King (politician),734832431,Stub
United States,321234172,Woman's National Democratic Club,735966681,Start
United States,321234172,Anton D. Strouf,736331711,Stub
United States,321234172,William Schneider (politician),737156973,Start
United States,321234172,Seymour-Conkling family,737278861,Stub
United States,321234172,Rick McIntyre,737914671,Start
United States,321234172,Howe family (United States politicians),738199614,C
United States,321234172,Coit D. Blacker,738258270,Stub
United States,321234172,Walt Dziedzic,738272520,Start
United States,321234172,Matthew Mechtel,738297570,Start
United States,321234172,George Nelson Lester,738357014,Stub
United States,321234172,Hardy Strickland,738357018,Stub
United States,321234172,Samuel Calley,738468592,Stub
United States,321234172,Walter Foxcroft Hawkins,738626667,Stub
United States,321234172,John Henry Whallen,738628835,Start
United States,321234172,Office-holders of the United States,739780229,Start
United States,321234172,Henry William Worley,740435128,Stub
United States,321234172,Matthew Box,741834878,Stub
United States,321234172,Edward Kern (police officer),742129851,C
United States,321234172,James John Thomas,742470225,Stub
United States,321234172,Trembling Earth,743281119,Stub
United States,321234172,Harry Woods (Illinois politician),743383299,Stub
United States,321234172,Kent Kane Parrot,743537215,C
United States,321234172,Damien Marchesseault,743537444,Start
United States,321234172,Nicole Murray-Ramirez,743686472,Start
United States,321234172,Muhlenberg family,744097921,Start
United States,321234172,James G. Field,744365456,Start
United States,321234172,James G. Bull,744447497,Stub
United States,321234172,Margo Frasier,744558066,Stub
United States,321234172,Whitehill–Wise family,744696341,Stub
United States,321234172,John Bailhache,745569762,Stub
United States,321234172,Robert H. Jeffrey,745789860,Stub
United States,321234172,Samuel Lewis (politician),745796315,Stub
United States,321234172,Barbour family,746818554,Start
United States,321234172,John H. Crockett,746922350,Stub
United States,321234172,Walter Shelley,747271200,Stub
United States,321234172,Smoot–Rowlett family,747317075,Start
United States,321234172,John N. Hagan,747355227,Stub
United States,321234172,Thomas Rhea,747758944,GA
United States,321234172,"William H. Jeffreys, Jr.",747774517,Stub
United States,321234172,King political family,747982481,Start
United States,321234172,Waterman family,747982801,Start
United States,321234172,Henry Loucks,748071357,Stub
United States,321234172,George Graham (soldier),748841745,Start
United States,321234172,William Arnold Carter,748865498,Stub
United States,321234172,"Politics of Dayton, Ohio",749469278,B
United States,321234172,John McDowell (Pennsylvania),750025676,Stub
United States,321234172,Susan Bitter Smith,750924529,C
United States,321234172,Kenyon E. Giese,751022785,Stub
United States,321234172,Armistead Thomson Mason,751647695,C
United States,321234172,Albert Frink,752305258,Start
United States,321234172,Gentry Collins,752331337,Stub
United States,321234172,Louis Cardis,752496450,Stub
United States,321234172,Charley Lockhart,753684222,Start
United States,321234172,Thomas Johnson (Kansas politician),753811222,Start
United States,321234172,Benjamin Long,753827439,Start
United States,321234172,Rudy Lozano,754080467,Start
United States,321234172,Robert P. Lamont,754478142,Start
United States,321234172,Frank Harris Hitchcock,754478861,Start
United States,321234172,Robert Murphy Mayo,754865150,Start
United States,321234172,Lee–Hamblin family,755758078,Start
United States,321234172,Henry Wharton Conway,755782930,Start
United States,321234172,Phil Reitinger,755866300,Start
United States,321234172,Eliseo Alcon,756170846,Start
United States,321234172,Robert Brown (Georgia politician),756392850,Stub
United States,321234172,Christine Tartaglione,756788897,C
United States,321234172,Milo Bloom,757065414,Start
United States,321234172,Wretha Hanson,757338650,Stub
United States,321234172,"Russell G. Lloyd, Sr.",757645912,Start
United States,321234172,Tom Maidhc O'Flaherty,758192183,Start
United States,321234172,Augustus Stoner Decker,758192992,Stub
United States,321234172,John Kerr (US politician),758373224,Stub
United States,321234172,Template:United States presidential family political lines,758563559,Stub
United States,321234172,William Arden Maury,759413795,Stub
United States,321234172,Mary Kim Titla,759815715,Start
United States,321234172,Barby Wells,759978791,Stub
United States,321234172,Sylvanus Lowry,760109296,Start
United States,321234172,John Huyler,760386151,Start
United States,321234172,Larry Clapp,761126708,Stub
United States,321234172,Abram Irvin McDowell,761157551,Start
United States,321234172,Warren Jenkins,761332661,Stub
United States,321234172,Claiborne-Dallas-Boggs family,761403440,Start
United States,321234172,Middleton-Rutledge-Pinckney family,761413282,Start
United States,321234172,Scranton family,761415640,Stub
United States,321234172,James C. Webb,762042495,Stub
United States,321234172,George A. Waggaman,762380926,Start
United States,321234172,Edward Winn,762851362,Stub
United States,321234172,List of Latino Democrats,763016935,C
United States,321234172,Doug Sosnik,763071951,Stub
United States,321234172,Rebecca Gernhardt Cox,763079820,Start
United States,321234172,William S. Derrick,763224977,Stub
United States,321234172,John A. Wilson (politician),763298140,Start
United States,321234172,Desson Thomson,763464659,Start
United States,321234172,Peter Tarnoff,763538400,Start
United States,321234172,Elisha Shapiro,763558111,Stub
United States,321234172,Anthony M. Frank,763798609,Stub
United States,321234172,Matthew A. Dunn,763883951,Start
United States,321234172,Kristie Canegallo,763903832,Stub
United States,321234172,Charles H. Voorhis,763964325,Start
United States,321234172,Charles Tyroler II,763966332,Stub
United States,321234172,Chris Cole (politician),763970153,C
United States,321234172,Gerald A. Reynolds,764107941,Start
United States,321234172,Edward Follansbee Noyes,764146217,Start
United States,321234172,Eugene Fubini,764159230,Stub
United States,321234172,Frelinghuysen family,764308890,Start
United States,321234172,George P. Lawrence,764318631,Start
United States,321234172,Jacob Haussling,764505686,Start
United States,321234172,Leonard Staisey,764598614,Stub
United States,321234172,Thomas K. Harris,764770780,Start
United States,321234172,George Greer,764793602,C
United States,321234172,Michael J. Matthews,764834687,Start
United States,321234172,Michael J. Ryan (Philadelphia politician),764834692,Stub
United States,321234172,Albert J. Pullen,764836516,Start
United States,321234172,Peter Salentine,765078510,Stub
United States,321234172,Gregory Lorjuste,765107720,Stub
United States,321234172,Frank L. Shaw,765121702,GA
United States,321234172,Stephen Higgins,765217334,Stub
United States,321234172,Bill Bryant (politician),765251396,Start
United States,321234172,Thorn Lord,765260317,Start
United States,321234172,Robert Snyder (civil servant),765501465,Stub
United States,321234172,Thomas Hill Moore,765666056,Stub
United States,321234172,George L. Rives,765757279,Start
United States,321234172,James William Marshall,765795179,Start
United States,321234172,Suzanne Pharr,766141386,Stub
United States,321234172,Colin R. McMillan,766205249,Start
United States,321234172,Jill Alper,766275439,Start
United States,321234172,Carnahan family,766870659,Stub
United States,321234172,Ralph Justice,766921180,Stub
United States,321234172,Hale Johnson,766930428,Start
United States,321234172,Ford family (Memphis),767010739,Start
United States,321234172,Edwards–Lincoln–Porter family,767099817,Start
United States,321234172,Clifford M. Hardin,767153908,Start
United States,321234172,Stephen Ostroff,767384237,Stub
United States,321234172,Women & Politics Institute,767842868,C
United States,321234172,Symington family (United States),767999364,Start
United States,321234172,Justin Holland (politician),768181435,Start
United States,321234172,The Family (Arkansas politics),768192129,C
United States,321234172,Weld family,768203069,C
United States,321234172,Jennifer Arndt,768238652,Stub
United States,321234172,Thomas McKee Bayne,768959494,Start
United States,321234172,William Couch,769460156,C
United States,321234172,Lezlee Westine,769685746,Start
United States,321234172,Janet J. McCoy,769717451,Stub
United States,321234172,Julia Lathrop,769882854,C
United States,321234172,E. T. Klassen,770169625,Start
United States,321234172,Oscar Hernandez (politician),770535786,Stub
United States,321234172,Joseph L. White,770818162,Start
United States,321234172,John A. Treutlen,770818410,C
United States,321234172,List of Asian Pacific American Democrats,771190539,Start
United States,321234172,Fendall family,771208266,Start
United States,321234172,Christopher Tompkins,771270676,Stub
United States,321234172,Ronnie Eldridge,771538072,Start
United States,321234172,Gerald Washington,771848421,Start
United States,321234172,John Milton Elliott,771976618,Start
United States,321234172,Woodworth political family,772068379,Start
United States,321234172,Walter Lee (Louisiana politician),772176512,Start
United States,321234172,Felt family,772447886,Start
United States,321234172,Mark M. Noble,772567736,C
United States,321234172,John W. Stephens,772656152,C
United States,321234172,J. Edward Addicks,772683503,C
United States,321234172,Template:USVicePresidentsElectoralHistory,773301858,Stub
United States,321234172,Template:USPresidentsElectoralHistory,773303184,Stub
United States,321234172,Scott Simon (politician),773508072,Start
United States,321234172,Robert Mahoney,773527170,Start
United States,321234172,Harry Minto,773709753,Start
United States,321234172,David Weintraub (official),773780592,Stub
United States,321234172,Floyd Parker,773844532,Stub
United States,321234172,Tom Hoefling,773888711,Start
United States,321234172,Howard Bayless,773981645,Start
United States,321234172,La Follette family,774389738,Start
United States,321234172,Arthur W. Aleshire,774810780,Stub
United States,321234172,Roland Kotani,775182017,Stub
United States,321234172,Edward Dexter Holbrook,775528400,Stub
United States,321234172,Robert Potter (U.S. politician),775561860,Start
United States,321234172,James Blair (South Carolina),775607049,Start
United States,321234172,Goelet family,775611464,C
United States,321234172,Thomas Haughey,775622366,Start
United States,321234172,John M. Pinckney,775633638,Start
United States,321234172,Robert Adams Jr.,775633737,Start
United States,321234172,Samuel Austin Kendall,775677313,Start
United States,321234172,Lester R. Rice-Wray,776320032,C
United States,321234172,Stevenson family,776966683,Stub
United States,321234172,John Fontaine,777011861,Start
United States,321234172,John Korsmo,777094923,Start
United States,321234172,Boyd Petersen,777119810,Start
United States,321234172,Joshua Barton,777572827,Start
United States,321234172,Julius Katz,777800598,Stub
United States,321234172,Ruth Bennett,777885675,C
United States,321234172,Saltonstall family,777936571,Start
United States,321234172,Wiley Thompson,778091327,Start
United States,321234172,Larry Holmes (activist),778388481,Start
United States,321234172,Tommy Burks,778457323,Start
United States,321234172,Denis Law (politician),778558541,Stub
United States,321234172,Ken Harris (politician),778605534,C
United States,321234172,Craig Clemmensen,778760478,Stub
United States,321234172,George Sidney Marshall,778766300,Stub
United States,321234172,Philip H. Bruck,778914019,Stub
United States,321234172,Smithson E. Wright,778929090,Stub
United States,321234172,Steve Callaway,778931047,Stub
United States,321234172,Watson F. Hammond,778938063,Stub
United States,321234172,Charles Coleman (politician),778942983,Stub
United States,321234172,Edwin M. Wright,779075337,Stub
United States,321234172,Henry Clay Payne,779363419,Start
United States,321234172,Sho Dozono,779483460,C
United States,321234172,Gary Batton,779541971,Start
United States,321234172,Richard A. Flintrop,779728335,Stub
United States,321234172,Gary Howell (Michigan politician),779728355,Stub
United States,321234172,William D. Blanks,779761013,Stub
United States,321234172,H. Dunlop Dawbarn,779770665,Start
United States,321234172,Howell C. Featherston,779881050,Stub
United States,321234172,Ralph Wilcox,780112259,C
United States,321234172,Kevin Lembo,780129399,Start
United States,321234172,Longworth family,780131016,Start
United States,321234172,Herbert Charles Sanborn,780162625,GA
United States,321234172,Milton Rice Polland,780245135,Start
United States,321234172,Charlotte Hallmark,780295965,Start
United States,321234172,John Kivela,780449351,Stub
United States,321234172,Charles E. Potter,780723400,Start
United States,321234172,Old Tassel,781114162,Start
United States,321234172,William Oswald Mills,781163541,Start
United States,321234172,Douglas Hemphill Elliott,781166945,Start
United States,321234172,Driggs family,781191973,Start
United States,321234172,John A. Elston,781222627,Start
United States,321234172,Albert G. Schmedeman,781366957,Start
United States,321234172,Karl Weidel,781384498,Start
United States,321234172,Edward Longstreet Bodin,781884186,Start
United States,321234172,Charles C. P. Arndt,781933847,Start
United States,321234172,E. H. Crump,782491016,C
United States,321234172,Ken Clark (politician),782499025,Stub
United States,321234172,Alexander P. Crittenden,782584155,Start
United States,321234172,Pedro Agulto Tenorio,782898594,Start
United States,321234172,Joan Jett Blakk,782924806,Start
United States,321234172,Christopher Augustine Buckley,783072997,Start
United States,321234172,Kristen Cox,783165483,Start
United States,321234172,Lupe Valdez,783269147,C
United States,321234172,José Francisco Chaves,783280325,Start
United States,321234172,Margaret D. Tutwiler,783419710,Start
United States,321234172,Mari Maseng Will,783439515,Start
United States,321234172,Deborah McFadden,783479486,Start
United States,321234172,Torrey Westrom,783489667,Start
United States,321234172,Mark Dudzic,783579413,Stub
United States,321234172,Mark Sanchez (politician),783612516,C
United States,321234172,Paul Babeu,783821571,GA
United States,321234172,Tony Miller (California),784138992,Start
United States,321234172,Barbara Boggs Sigmund,784238885,Start
United States,321234172,Edward C. Krause,784341891,Stub
United States,321234172,Melissa Helmbrecht,784404386,C
United States,321234172,Alfred R. Lea,784534150,Stub
United States,321234172,Felix Grundy McConnell,784549737,Start
United States,321234172,Davis political family,784552501,B
United States,321234172,Fish family,784689730,C
United States,321234172,Jack Williams (American politician),784763652,C
United States,321234172,Mike Swoboda,785078831,Start
United States,321234172,Deirdre Griswold,785282540,Stub
United States,321234172,Teresa Gutierrez,785321223,Stub
United States,321234172,Reino A. Perala,785450274,Stub
United States,321234172,Henry J. Tasca,785593317,Stub
United States,321234172,Thomas D. Schall,785838448,Start
United States,321234172,Michael V. Lee,785884411,Stub
United States,321234172,John Morse (US politician),785976706,C
United States,321234172,Stephen Watt,786014383,Start
United States,321234172,Van H. Wanggaard,786018917,Start
United States,321234172,Dan McConchie,786110207,C
United States,321234172,George McGovern in popular culture,786447819,Start
United States,321234172,David H. Locke,786506579,Stub
United States,321234172,List of Latino Republicans,786507820,C
United States,321234172,Frederic Jesup Stimson,786507898,Stub
United States,321234172,Frank N. Costa,786513823,Start
United States,321234172,J. Quinn Brisben,786547471,C
United States,321234172,Ron Galperin,786972205,Start
United States,321234172,List of American professional sports figures who held elective office,787008529,Start
United States,321234172,"Thomas ""Bud"" Brady",787014919,C
United States,321234172,Henry Cooper (U.S. Senator),787194577,Start
United States,321234172,Jacob L. Martin,787244101,Stub
United States,321234172,Andrew O'Brien (politician),787279291,Start
United States,321234172,Juan Hernandez (political advisor),787332100,Start
United States,321234172,Nancy Halliday Ely-Raphel,787352545,Start
United States,321234172,Richard M. Moose,787366120,Stub
United States,321234172,Thomas T. Riley,787378692,Start
United States,321234172,Albert Patterson,787496972,C
United States,321234172,Mary Previte,787551762,Start
United States,321234172,Jessica Upshaw,787834595,Stub
United States,321234172,John P. Slough,787864260,C
United States,321234172,List of chairpersons of the College Republicans,788278977,Start
United States,321234172,Dean Watkins,788291574,Stub
United States,321234172,Tim Rieser,788375638,Start
United States,321234172,Sam Kooiker,788378814,C
United States,321234172,Tommy Tanaka,788439272,Start
United States,321234172,Steuart family,788471046,B
United States,321234172,Tom Pendergast,788533743,C
United States,321234172,Almon W. Babbitt,788635538,C
United States,321234172,Wentworth family,788945328,B
United States,321234172,Angela Giron,789196362,C
United States,321234172,Ernest Morrell,789215364,C
United States,321234172,Rick Romley,789379900,Start
United States,321234172,Patrick F. McDonough,789394274,Stub
United States,321234172,William Goebel,789485309,GA
United States,321234172,Joseph B. Keenan,789712434,Stub
United States,321234172,Arthur C. Watson,789816636,C
United States,321234172,Woodrow Stanley,789833501,Start
United States,321234172,Frank B. Brandegee,789907556,C
United States,321234172,Levi Tillemann,789943338,C
United States,321234172,Steven Engel,789966772,Stub
United States,321234172,Pratt family,790080674,GA
United States,321234172,Rusty Kidd,790113228,Stub
United States,321234172,Brian Sullivan (district attorney),790150115,Start
United States,321234172,Anna M. Rosenberg,790272716,Start
United States,321234172,John S.R. Shad,790278527,Stub
United States,321234172,Josiah Henry Combs,790358159,C
United States,321234172,Neal Foster,790519006,Start
United States,321234172,Richard Foster (Alaska politician),790519084,Start
United States,321234172,Albert Kookesh,790519785,Start
United States,321234172,Benjamin Nageak,790521491,Start
United States,321234172,Donny Olson,790521557,Start
United States,321234172,Woodie Salmon,790522733,Start
United States,321234172,Dean Westlake,790523186,Stub
United States,321234172,George J. Karb,790535957,Start
United States,321234172,Joseph Wayne Mercer,790555177,Start
United States,321234172,Elijah Gates,790562453,Start
United States,321234172,Margarethe Cammermeyer,790568079,Start
United States,321234172,Darci Vetter,790580372,Start
United States,321234172,William H. Brawley,790710255,Start
United States,321234172,Thomas C. Hindman,790747992,GA
United States,321234172,William B. Slaughter,790748697,Start
United States,321234172,John Hicklin Hall,790752591,C
United States,321234172,Audrey P. Beck,790854428,Start
United States,321234172,Beecher family,790929395,C
United States,321234172,Louis Carpenter (judge),790975446,Start
United States,321234172,Julien Gunn,791396847,Stub
United States,321234172,Bill Evans (politician),791429003,C
United States,321234172,Bill Gwatney,791431553,Start
United States,321234172,A. A. Ames,791732995,C
United States,321234172,Bobby Carter,791815119,Start
United States,321234172,Claybourn – Claiborne – Clayborn family,791866288,Start
United States,321234172,John Sandy,791962485,Start
United States,321234172,List of Italian-American politicians by state,792015412,C
United States,321234172,Nancy Lord,792120129,Start
United States,321234172,Spencer Darwin Pettis,792301200,C
United States,321234172,Mary Garrett Hay,792504448,C
United States,321234172,Anita Lee Blair,792517818,Start
United States,321234172,Mike O'Callaghan,792531046,C
United States,321234172,John Brooks (mayor),792620625,Stub
United States,321234172,Delmas H. Nucker,792667220,Stub
United States,321234172,Caleb Crosby,792857662,Stub
United States,321234172,Harry E. Claiborne,792997376,FA
United States,321234172,Cannon family,793042940,GA
United States,321234172,John F. Smulski,793092275,Stub
United States,321234172,Carlos Álvarez (mayor),793186778,C
United States,321234172,Price Daniel Jr.,793264615,C
United States,321234172,Charles Lucas (Missouri),793509733,Start
United States,321234172,Bo Williams,793668525,Start
United States,321234172,Charles R. Brayton,793698226,C
United States,321234172,Edward Gilbert,793780837,Start
United States,321234172,Gerard Robinson,793825081,Stub
United States,321234172,"Tom J. Bordonaro, Jr.",793909337,Stub
United States,321234172,Robert McLane,793913490,C
United States,321234172,Nicholas Fish II,793920567,Start
United States,321234172,Nelson G. Gross,793920627,C
United States,321234172,Roberto Arango,793973758,C
United States,321234172,Emperor Brim,794081016,Stub
United States,321234172,Benjamin Cruz,794287186,C
United States,321234172,Celebrezze family,794389935,Start
United States,321234172,Larry Kenck,794416814,Start
United States,321234172,Marion Zioncheck,794456450,C
United States,321234172,Bob Shamansky,794470010,Start
United States,321234172,Charles Jordan (government official),794563613,Start
United States,321234172,David C. Broderick,794580760,C
United States,321234172,Cuomo family,794581658,Start
United States,321234172,Vincent A. Marchiselli,794584623,Start
United States,321234172,Jeremiah Russell,794586378,Start
United States,321234172,Thomas C. Campbell,794589646,Start
United States,321234172,Tanya Melich,794592981,Start
United States,321234172,Charles D. Millard,794593033,Stub
United States,321234172,Bill Nojay,794593383,C
United States,321234172,Whitney North Seymour,794594535,Start
United States,321234172,C. Tracey Stagg,794594822,Start
United States,321234172,Verne L. Reynolds,794666842,Stub
United States,321234172,Preston King (politician),794666861,Start
United States,321234172,Maura DeLuca,794667250,Stub
United States,321234172,Arrin Hawkins,794667259,Start
United States,321234172,Matilde Zimmermann,794667296,Start
United States,321234172,Daley family,794682497,Stub
United States,321234172,Ludington family,794682505,GA
United States,321234172,Alfred Kohlberg,794745000,Start
United States,321234172,James W. Holley III,794767172,C
United States,321234172,Josh Miller (politician),794768894,C
United States,321234172,Ryan Butler,794772692,Start
United States,321234172,Micah Kellner,794811011,C
United States,321234172,Joseph C. Eversole,794970822,B
United States,321234172,Paul Morton,795141838,Start
United States,321234172,Ben C. Henley,795143032,Start
United States,321234172,Rodney Alexander,795407779,C
United States,321234172,Ralph Hall,795409751,GA
United States,321234172,Craig T. Smith,795422257,Stub
United States,321234172,Wallace Townsend,795508654,C
United States,321234172,Harry M. Caudill,795537409,C
United States,321234172,Floyd Spence,795548632,C
United States,321234172,Greg Laughlin,795555206,Start
United States,321234172,Philo H. Olmsted,795574330,Stub
United States,321234172,Bob C. Riley,795649853,Start
United States,321234172,Curt Kalk,795653748,Start
United States,321234172,George LeBreton,795701332,Start
United States,321234172,William Thornton (immigrant),795731514,B
United States,321234172,Richard Cocke,795733384,C
United States,321234172,Jimmy Hayes,795810214,Start
United States,321234172,Paul H. Scott,795820464,Start
United States,321234172,John Carmichael (Kansas politician),795835405,Stub
United States,321234172,Gracia Hillman,795838141,Start
United States,321234172,Nancy Ballance,795879171,Stub
United States,321234172,Jon Knokey,795879205,Stub
United States,321234172,Theresa Manzella,795879264,Stub
United States,321234172,Fred Anderson (Montana politician),795879300,Stub
United States,321234172,Tom Welch (politician),795879322,Stub
United States,321234172,Kirk Wagoner,795879350,Stub
United States,321234172,Adam Hertz,795879399,Stub
United States,321234172,Denley Loge,795879442,Stub
United States,321234172,Mark Noland,795879474,Stub
United States,321234172,Frank Garner,795879498,Stub
United States,321234172,Matt Regier,795879568,Stub
United States,321234172,Steve Gunderson (Montana politician),795879572,Stub
United States,321234172,Jedediah Hinkle,795879582,Stub
United States,321234172,Tom Richmond (Montana politician),795879598,Stub
United States,321234172,Roger Webb (politician),795879603,Stub
United States,321234172,Jason Small (Montana politician),795879608,Stub
United States,321234172,Steve Hinebauch,795879615,Stub
United States,321234172,Mike Lang (Montana politician),795879617,Stub
United States,321234172,Russel Tempel,795879621,Stub
United States,321234172,Albert Olszewski,795879624,Stub
United States,321234172,Pat Connell,795879628,Stub
United States,321234172,Terry Gauthier,795879633,Stub
United States,321234172,Solomon P. Sharp,795881968,GA
United States,321234172,Duck for President,795978666,Start
United States,321234172,Terry Considine,796034138,Start
United States,321234172,Steven Simon,796035420,Stub
United States,321234172,Frank H. Warder,796035471,Stub
United States,321234172,Joelle Fishman,796035509,Stub
United States,321234172,Charles C. Lips,796035520,Stub
United States,321234172,William Jefferies Jr.,796035770,Stub
United States,321234172,Robert I. Johnson,796035794,Stub
United States,321234172,Steven W. Churchill,796035960,Start
United States,321234172,Matthew O'Shea,796035982,Stub
United States,321234172,James W. Mason,796036029,Start
United States,321234172,Vanleer Polk,796036144,Start
United States,321234172,Martha Farmer Brewer,796036412,Stub
United States,321234172,Ed Jackson (Tennessee politician),796036494,Start
United States,321234172,John A. Polk,796036512,Start
United States,321234172,David Parker (Mississippi politician),796036522,Start
United States,321234172,Chad McMahan,796036544,Stub
United States,321234172,Erven T. Nelson,796036564,Start
United States,321234172,Brent A. Jones,796036642,Start
United States,321234172,Jill Dickman,796036719,Start
United States,321234172,Robin L. Titus,796036847,Start
United States,321234172,John Moore (Nevada politician),796036862,Start
United States,321234172,Henry P. Sullivan,796036891,Start
United States,321234172,Leonard W. Buck,796036942,Start
United States,321234172,Alfred A. Lama,796036979,Start
United States,321234172,Sidney A. Marchand,796036987,Start
United States,321234172,Theodore J. Marchand,796037024,Stub
United States,321234172,Charmaine Marchand-Stiaes,796037041,Stub
United States,321234172,Michael Dively,796037071,Start
United States,321234172,Jean-Paul Coussan,796037617,Start
United States,321234172,Kathleen Merrigan,796040133,Start
United States,321234172,Jim Shelton,796095475,Start
United States,321234172,Mary Cal Hollis,796167100,Start
United States,321234172,Monica Moorehead,796167539,Start
United States,321234172,Mike Hopkins (politician),796204377,Stub
United States,321234172,B. T. Collins,796300514,C
United States,321234172,List of United States politicians with doctorates,796321986,Start
United States,321234172,Stacie Laughton,796345224,Start
United States,321234172,Charles Bowles,796451244,C
United States,321234172,William Flynt Nichols,796515756,Start
United States,321234172,Amy Tuck,796753284,Start
United States,321234172,Videt Carmichael,796753459,Start
United States,321234172,Stanford Morse,796758810,GA
United States,321234172,Audrey Gelman,797015825,Start
United States,321234172,Barry S. Wynn,797049556,Stub
United States,321234172,Michael Ranzenhofer,797094937,Start
United States,321234172,Víctor Castro (landowner),797097345,Start
United States,321234172,Brad Courtney,797098442,Start
United States,321234172,C. Louis Kincannon,797133197,Start
United States,321234172,Cabot family,797136951,B
United States,321234172,Caren Merrick,797149477,Start
United States,321234172,Carl Venne,797150597,Stub
United States,321234172,Bob Ryan (mayor),797223921,C
United States,321234172,Clementa C. Pinckney,797258429,GA
United States,321234172,Chris Simcox,797291537,C
United States,321234172,Whitfield family of the United States,797307861,GA
United States,321234172,Deb Callahan,797339419,Start
United States,321234172,Margaret Wright (American politician),797362699,Stub
United States,321234172,Nickey Browning,797362969,Stub
United States,321234172,John Bell Williams,797422904,C
United States,321234172,John M. Clayton (Arkansas),797424208,Start
United States,321234172,Eugene Atkinson,797445717,Start
United States,321234172,Andy Ireland,797446083,Start
United States,321234172,James W. Grant,797446113,Start
United States,321234172,Eli Houston Murray,797469359,Start
United States,321234172,Allan Rosenberg (spy),797566520,C
United States,321234172,J. Kirk Sullivan,797682606,C
